219,03/02/2020,,Japan,01/02/2020 18:53,20.0,0,1
220,03/02/2020,,Thailand,1/31/2020 10:37,19.0,0,5
221,03/02/2020,,Singapore,02/02/2020 01:03,18.0,0,0
222,03/02/2020,Hong Kong,Hong Kong,02/02/2020 23:53,15.0,0,0
223,03/02/2020,,South Korea,02/02/2020 02:23,15.0,0,0
224,03/02/2020,,Germany,03/02/2020 20:53,12.0,0,0
225,03/02/2020,Taiwan,Taiwan,1/31/2020 15:20,10.0,0,0
226,03/02/2020,Macau,Macau,02/02/2020 04:23,8.0,0,0
227,03/02/2020,,Malaysia,1/31/2020 8:15,8.0,0,0
228,03/02/2020,,Vietnam,03/02/2020 21:43,8.0,0,1
229,03/02/2020,,France,01/02/2020 01:52,6.0,0,0
230,03/02/2020,,United Arab Emirates,02/02/2020 05:43,5.0,0,0
231,03/02/2020,New South Wales,Australia,01/02/2020 18:12,4.0,0,2
232,03/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
233,03/02/2020,,India,03/02/2020 21:43,3.0,0,0
234,03/02/2020,Queensland,Australia,02/02/2020 22:33,2.0,0,0
235,03/02/2020,South Australia,Australia,02/02/2020 22:33,2.0,0,0
236,03/02/2020,"Toronto, ON",Canada,04/02/2020 00:13,2.0,0,0
237,03/02/2020,,Italy,1/31/2020 8:15,2.0,0,0
238,03/02/2020,,Philippines,02/02/2020 03:33,2.0,1,0
239,03/02/2020,,Russia,1/31/2020 16:13,2.0,0,0
240,03/02/2020,,UK,01/02/2020 01:52,2.0,0,0
241,03/02/2020,,Cambodia,1/31/2020 8:15,1.0,0,0
242,03/02/2020,British Columbia,Canada,01/02/2020 18:12,1.0,0,0
243,03/02/2020,"London, ON",Canada,04/02/2020 00:03,1.0,0,0
244,03/02/2020,,Finland,1/31/2020 8:15,1.0,0,0
245,03/02/2020,,Nepal,1/31/2020 8:15,1.0,0,0
246,03/02/2020,,Spain,01/02/2020 23:43,1.0,0,0
247,03/02/2020,,Sri Lanka,1/31/2020 8:15,1.0,0,0
248,03/02/2020,,Sweden,01/02/2020 02:13,1.0,0,0
249,04/02/2020,,Thailand,04/02/2020 15:33,25.0,0,5
250,04/02/2020,,Singapore,04/02/2020 15:33,24.0,0,0
251,04/02/2020,,Japan,04/02/2020 16:43,22.0,0,1
252,04/02/2020,Hong Kong,Hong Kong,05/02/2020 02:33,18.0,1,0
253,04/02/2020,,South Korea,04/02/2020 15:33,16.0,0,0
254,04/02/2020,,Germany,03/02/2020 20:53,12.0,0,0
255,04/02/2020,Taiwan,Taiwan,04/02/2020 14:53,11.0,0,0
256,04/02/2020,Macau,Macau,04/02/2020 04:43,10.0,0,0
257,04/02/2020,,Malaysia,04/02/2020 07:33,10.0,0,0
258,04/02/2020,,Vietnam,03/02/2020 21:43,8.0,0,1
259,04/02/2020,,France,01/02/2020 01:52,6.0,0,0
260,04/02/2020,,United Arab Emirates,02/02/2020 05:43,5.0,0,0
261,04/02/2020,New South Wales,Australia,01/02/2020 18:12,4.0,0,2
262,04/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
263,04/02/2020,Queensland,Australia,04/02/2020 16:53,3.0,0,0
264,04/02/2020,,India,03/02/2020 21:43,3.0,0,0
265,04/02/2020,South Australia,Australia,02/02/2020 22:33,2.0,0,0
266,04/02/2020,"Toronto, ON",Canada,04/02/2020 00:13,2.0,0,0
267,04/02/2020,,Italy,1/31/2020 8:15,2.0,0,0
268,04/02/2020,,Philippines,02/02/2020 03:33,2.0,1,0
269,04/02/2020,,Russia,1/31/2020 16:13,2.0,0,0
270,04/02/2020,,UK,01/02/2020 01:52,2.0,0,0
271,04/02/2020,,Belgium,04/02/2020 15:43,1.0,0,0
272,04/02/2020,,Cambodia,1/31/2020 8:15,1.0,0,0
273,04/02/2020,British Columbia,Canada,01/02/2020 18:12,1.0,0,0
274,04/02/2020,"London, ON",Canada,04/02/2020 00:03,1.0,0,0
275,04/02/2020,,Finland,1/31/2020 8:15,1.0,0,0
